def(LIB1503),
def(USE_ENVIRONMENT),
def(USE_GNUTLS),
!def(DEBUGBUILD),
!def(HAVE_GETPASS_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(WIN32)&!def(__AMIGA__)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(DISABLE_EXPECT),
def(HAVE_SOCKETPAIR),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_LDAP),
def(__riscos__),
def(HAVE_FDOPEN),
def(TIME_WITH_SYS_TIME),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(SIGALRM),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(ENABLE_IPV6),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(LIB1502),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_LIBRTMP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
True,
!def(UNITTESTS),
!def(_LDAP_PVT_H),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(MEMDEBUG_LOG_SYNC),
def(USE_CYASSL),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_WRITABLE_ARGV),
def(__VMS),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(__EMX__),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(SIGHUP),
def(CURL_DISABLE_HTTP),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_PROXY),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_HTTP),
def(USE_CHUNKED),
!def(HAVE_INET_NTOP),
def(USE_WINDOWS_SSPI),
def(LIB585),
!def(CURL_DISABLE_GOPHER),
def(HAVE_SETMODE),
!def(CURL_DISABLE_RTSP),
!def(HAVE_MEMRCHR),
!def(HAVE_INET_PTON),
!def(HAVE_GSSAPI),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(WIN32)&!def(_WIN32_WCE)),
def(HAVE_FSETXATTR),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(USE_NGHTTP2),
def(CURLRES_SYNCH),
def(UNITTESTS),
!def(CURL_DISABLE_DICT),
def(CURL_DOES_CONVERSIONS),
!def(__EMX__),
def(USE_NSS),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(DEBUGBUILD),
!def(CURL_DOES_CONVERSIONS),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(SIGPIPE),
!def(HAVE_BASENAME),
def(HAVE_FSETXATTR_6),
def(HAVE_GSSAPI),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_TFTP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
