!def(CURL_DISABLE_GOPHER),
def(LIB1503),
!def(CURL_DISABLE_LDAP),
def(CURLDEBUG),
def(__EMX__),
def(DEBUGBUILD),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_TFTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NSS),
def(TIME_WITH_SYS_TIME),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_TELNET),
def(SIGALRM),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(CURLRES_SYNCH),
def(USE_ENVIRONMENT),
True,
def(DISABLE_EXPECT),
!def(_LDAP_PVT_H),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_FSETXATTR),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(SIGHUP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_PIPE),
def(HAVE_FSETXATTR),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_STRTOK_R),
def(ENABLE_IPV6),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(USE_POLARSSL),
!def(CURL_DISABLE_HTTP),
def(USE_LIBRTMP),
!def(__EMX__),
def(USE_WINDOWS_SSPI),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(_WIN32_WCE)&!def(WIN32)),
def(__VMS),
(def(WIN32)&!def(__AMIGA__)),
!def(DEBUGBUILD),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(CURL_DISABLE_HTTP),
!def(HAVE_BASENAME),
def(__riscos__),
def(USE_CHUNKED),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_RTSP),
!def(HAVE_INET_PTON),
!def(CURL_DOES_CONVERSIONS),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_NTLM),
def(SIGPIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(LIB1502),
def(USE_GNUTLS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_FDOPEN),
def(HAVE_SOCKETPAIR),
def(HAVE_SETMODE),
def(LIB585),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_MEMRCHR),
def(MEMDEBUG_LOG_SYNC),
def(USE_CYASSL),
def(UNITTESTS),
!def(HAVE_GETPASS_R),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
