def(USE_CYASSL),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_POLARSSL),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(HAVE_FSETXATTR),
!def(DEBUGBUILD),
!def(CURL_DISABLE_PROXY),
def(HAVE_SOCKETPAIR),
def(__riscos__),
!def(HAVE_STRTOK_R),
def(CURLRES_SYNCH),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_LIBRTMP),
def(SIGPIPE),
def(ENABLE_IPV6),
def(MEMDEBUG_LOG_SYNC),
def(LIB1502),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(TIME_WITH_SYS_TIME),
!def(HAVE_INET_NTOP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(__EMX__),
def(USE_ENVIRONMENT),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TFTP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(WIN32)&!def(__AMIGA__)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_HTTP),
def(DISABLE_EXPECT),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_GSSAPI),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_GETPASS_R),
def(HAVE_FDOPEN),
def(SIGALRM),
!def(CURL_DISABLE_LDAP),
def(DEBUGBUILD),
def(HAVE_SETMODE),
def(USE_GNUTLS),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_LIBCURL_OPTION),
True,
def(HAVE_GSSAPI),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(CURL_DO_LINEEND_CONV),
!def(HAVE_INET_PTON),
def(USE_NGHTTP2),
def(HAVE_FSETXATTR_6),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(SIGHUP),
def(CURL_DISABLE_HTTP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(__EMX__),
!def(HAVE_MEMRCHR),
def(LIB585),
!def(UNITTESTS),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_DICT),
def(USE_NSS),
def(UNITTESTS),
def(HAVE_WRITABLE_ARGV),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(HAVE_BASENAME),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(LIB1503),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_TELNET),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(__VMS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_CHUNKED),
