def(TIME_WITH_SYS_TIME),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(__EMX__),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(USE_LIBRTMP),
!def(CURL_DISABLE_GOPHER),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(UNITTESTS),
def(SIGPIPE),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(MEMDEBUG_LOG_SYNC),
def(CURLRES_SYNCH),
!def(HAVE_INET_PTON),
def(HAVE_SETMODE),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_TFTP),
def(USE_GNUTLS),
!def(CURL_DISABLE_TELNET),
def(DISABLE_EXPECT),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_PROXY),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(DEBUGBUILD),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_BASENAME),
def(USE_NGHTTP2),
def(__EMX__),
def(ENABLE_IPV6),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FDOPEN),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(SIGALRM),
!def(_LDAP_PVT_H),
(!def(_WIN32_WCE)&!def(WIN32)),
def(USE_WINDOWS_SSPI),
def(USE_NSS),
def(LIB585),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(HAVE_SOCKETPAIR),
def(USE_CYASSL),
True,
def(HAVE_FSETXATTR_6),
def(CURL_DISABLE_HTTP),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(CURL_DOES_CONVERSIONS),
(def(WIN32)&!def(_WIN32_WCE)),
def(SIGHUP),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_RTSP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(WIN32)&!def(__AMIGA__)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(UNITTESTS),
def(LIB1503),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FSETXATTR),
def(__VMS),
def(USE_CHUNKED),
def(__riscos__),
def(USE_POLARSSL),
!def(HAVE_GSSAPI),
def(USE_ENVIRONMENT),
!def(HAVE_INET_NTOP),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_MEMRCHR),
!def(HAVE_GETPASS_R),
def(LIB1502),
def(DEBUGBUILD),
def(HAVE_GSSAPI),
(def(_LDAP_PVT_H)&def(USE_SSL)),
