def(USE_ENVIRONMENT),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_NGHTTP2),
!def(HAVE_INET_NTOP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(DEBUGBUILD),
!def(CURL_DISABLE_GOPHER),
def(HAVE_SETMODE),
def(HAVE_FSETXATTR_6),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_LDAP),
def(HAVE_GSSAPI),
def(CURL_DOES_CONVERSIONS),
def(UNITTESTS),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_HTTP),
def(MEMDEBUG_LOG_SYNC),
def(USE_CHUNKED),
!def(CURL_DOES_CONVERSIONS),
def(USE_GNUTLS),
def(USE_CYASSL),
!def(CURL_DISABLE_TFTP),
def(LIB1502),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_RTSP),
def(__EMX__),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_TELNET),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_NSS),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_MEMRCHR),
def(HAVE_FSETXATTR),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_PROXY),
def(CURLRES_SYNCH),
!def(HAVE_GETPASS_R),
def(TIME_WITH_SYS_TIME),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_WINDOWS_SSPI),
def(SIGALRM),
!def(UNITTESTS),
def(USE_LIBRTMP),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(__VMS),
def(ENABLE_IPV6),
True,
(def(WIN32)&!def(_WIN32_WCE)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(SIGPIPE),
!def(CURL_DISABLE_DICT),
(def(WIN32)&!def(__AMIGA__)),
def(DISABLE_EXPECT),
def(CURL_DISABLE_HTTP),
def(HAVE_WRITABLE_ARGV),
def(HAVE_SOCKETPAIR),
(!def(_WIN32_WCE)&!def(WIN32)),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_INET_PTON),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FDOPEN),
!def(HAVE_FSETXATTR),
def(LIB1503),
!def(_LDAP_PVT_H),
!def(DEBUGBUILD),
def(__riscos__),
def(USE_POLARSSL),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(__EMX__),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(LIB585),
!def(HAVE_BASENAME),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
