def(USE_CYASSL),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_GETPASS_R),
def(HAVE_SETMODE),
!def(HAVE_GSSAPI),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(LIB1502),
def(SIGALRM),
def(MEMDEBUG_LOG_SYNC),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(ENABLE_IPV6),
!def(HAVE_STRTOK_R),
def(USE_NGHTTP2),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_DICT),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_SOCKETPAIR),
def(SIGHUP),
def(LIB585),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_LDAP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(__VMS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(HAVE_WRITABLE_ARGV),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_BASENAME),
def(UNITTESTS),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_RTSP),
def(USE_ENVIRONMENT),
def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FDOPEN),
def(__riscos__),
(!def(_WIN32_WCE)&!def(WIN32)),
def(USE_NSS),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_NTLM),
def(DEBUGBUILD),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_LIBRTMP),
def(DISABLE_EXPECT),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(LIB1503),
!def(__EMX__),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(_LDAP_PVT_H),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
True,
def(USE_GNUTLS),
def(USE_WINDOWS_SSPI),
!def(HAVE_FSETXATTR),
!def(DEBUGBUILD),
!def(CURL_DISABLE_GOPHER),
def(USE_CHUNKED),
def(HAVE_PIPE),
!def(CURL_DISABLE_TFTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(WIN32)&!def(__AMIGA__)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(CURLDEBUG),
!def(HAVE_MEMRCHR),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_INET_PTON),
def(SIGPIPE),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(HAVE_GSSAPI),
def(CURL_DISABLE_HTTP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(USE_POLARSSL),
!def(CURL_DISABLE_HTTP),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_PROXY),
def(__EMX__),
def(CURL_DO_LINEEND_CONV),
!def(CURL_DISABLE_TELNET),
(def(__riscos__)&def(USE_ENVIRONMENT)),
