def(__riscos__),
!def(CURL_DISABLE_LDAP),
(def(WIN32)&!def(__AMIGA__)),
def(USE_LIBRTMP),
!def(HAVE_MEMRCHR),
def(ENABLE_IPV6),
!def(HAVE_FSETXATTR),
!def(HAVE_BASENAME),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_TELNET),
def(CURLRES_SYNCH),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(__VMS),
def(LIB1502),
def(SIGALRM),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_SOCKETPAIR),
def(MEMDEBUG_LOG_SYNC),
def(USE_NGHTTP2),
def(USE_NTLM),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(HAVE_WRITABLE_ARGV),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_GOPHER),
def(LIB585),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_TFTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(USE_CHUNKED),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_FDOPEN),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(__EMX__),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(DISABLE_EXPECT),
def(USE_GNUTLS),
def(__EMX__),
def(HAVE_GSSAPI),
def(USE_NSS),
!def(CURL_DISABLE_PROXY),
def(SIGPIPE),
(def(USE_NSS)&def(USE_NTLM)),
def(HAVE_SETMODE),
!def(DEBUGBUILD),
def(USE_POLARSSL),
def(DEBUGBUILD),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_DICT),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(USE_CYASSL),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_HTTP),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(_LDAP_PVT_H),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(CURLDEBUG),
!def(HAVE_STRTOK_R),
!def(HAVE_GSSAPI),
!def(HAVE_INET_PTON),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_INET_NTOP),
def(UNITTESTS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_RTSP),
!def(CURL_DOES_CONVERSIONS),
def(HAVE_FSETXATTR_6),
def(CURL_DISABLE_HTTP),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_ENVIRONMENT),
True,
!def(UNITTESTS),
def(LIB1503),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(CURL_DOES_CONVERSIONS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(SIGHUP),
