def(USE_CHUNKED),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(ENABLE_IPV6),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(USE_GNUTLS),
def(HAVE_WRITABLE_ARGV),
def(DEBUGBUILD),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_DICT),
!def(HAVE_GETPASS_R),
def(USE_NGHTTP2),
(def(WIN32)&!def(_WIN32_WCE)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_GOPHER),
def(CURLRES_SYNCH),
def(HAVE_FDOPEN),
def(SIGPIPE),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_WINDOWS_SSPI),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(CURL_DOES_CONVERSIONS),
def(__VMS),
def(USE_CYASSL),
def(MEMDEBUG_LOG_SYNC),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_FSETXATTR_6),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_POLARSSL),
!def(DEBUGBUILD),
True,
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(CURL_DISABLE_LDAP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(DISABLE_EXPECT),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_LIBRTMP),
!def(HAVE_MEMRCHR),
def(UNITTESTS),
def(__riscos__),
def(HAVE_SOCKETPAIR),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(HAVE_BASENAME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_GSSAPI),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_PROXY),
def(LIB585),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_HTTP),
!def(HAVE_FSETXATTR),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(LIB1502),
def(SIGHUP),
!def(_LDAP_PVT_H),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(HAVE_FSETXATTR),
!def(UNITTESTS),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_TFTP),
def(USE_ENVIRONMENT),
def(__EMX__),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_NSS),
!def(CURL_DOES_CONVERSIONS),
def(SIGALRM),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(LIB1503),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_INET_PTON),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_TELNET),
def(HAVE_GSSAPI),
def(HAVE_SETMODE),
