def(CURL_DISABLE_HTTP),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_BASENAME),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_PIPE),
!def(_LDAP_PVT_H),
def(SIGALRM),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(HAVE_FSETXATTR),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1502),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(SIGPIPE),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_CHUNKED),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_PROXY),
def(__VMS),
True,
def(CURLDEBUG),
!def(CURL_DOES_CONVERSIONS),
def(LIB1503),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(USE_NTLM),
def(HAVE_SETMODE),
def(HAVE_SOCKETPAIR),
def(DISABLE_EXPECT),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_GOPHER),
def(CURL_DOES_CONVERSIONS),
def(USE_GNUTLS),
def(USE_CYASSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(UNITTESTS),
def(LIB585),
!def(DEBUGBUILD),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_TELNET),
def(USE_WINDOWS_SSPI),
!def(HAVE_MEMRCHR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_DICT),
def(TIME_WITH_SYS_TIME),
def(DEBUGBUILD),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_LDAP),
def(USE_ENVIRONMENT),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_NSS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(HAVE_FDOPEN),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(ENABLE_IPV6),
def(CURLRES_SYNCH),
!def(HAVE_INET_NTOP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_FSETXATTR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(__EMX__),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_POLARSSL),
def(USE_LIBRTMP),
def(__riscos__),
def(HAVE_WRITABLE_ARGV),
def(__EMX__),
def(SIGHUP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
