(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_POLARSSL),
def(LIB585),
def(DISABLE_EXPECT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_SOCKETPAIR),
(def(_LDAP_PVT_H)&def(USE_SSL)),
True,
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(SIGPIPE),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_INET_NTOP),
def(LIB1503),
def(CURLRES_SYNCH),
def(USE_WINDOWS_SSPI),
def(SIGALRM),
def(LIB1502),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(CURL_DISABLE_HTTP),
def(USE_NSS),
!def(HAVE_BASENAME),
(def(WIN32)&!def(__AMIGA__)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(DEBUGBUILD),
def(__EMX__),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(TIME_WITH_SYS_TIME),
def(ENABLE_IPV6),
!def(HAVE_MEMRCHR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(UNITTESTS),
!def(CURL_DOES_CONVERSIONS),
def(USE_GNUTLS),
def(HAVE_GSSAPI),
!def(HAVE_FSETXATTR),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(CURL_DISABLE_TFTP),
def(USE_ENVIRONMENT),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(__VMS),
!def(UNITTESTS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(HAVE_FSETXATTR_6),
def(USE_NGHTTP2),
!def(CURL_DISABLE_LDAP),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(CURL_DISABLE_HTTP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_LIBRTMP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_CHUNKED),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_RTSP),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(SIGHUP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_WRITABLE_ARGV),
!def(DEBUGBUILD),
!def(CURL_DISABLE_PROXY),
def(HAVE_FDOPEN),
def(HAVE_SETMODE),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TELNET),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_GOPHER),
def(__riscos__),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(__EMX__),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_STRTOK_R),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_FSETXATTR),
!def(HAVE_GETPASS_R),
def(MEMDEBUG_LOG_SYNC),
!def(_LDAP_PVT_H),
def(USE_CYASSL),
