def(CURL_DOES_CONVERSIONS),
def(USE_NTLM),
def(UNITTESTS),
!def(HAVE_GETPASS_R),
!def(HAVE_BASENAME),
!def(HAVE_FSETXATTR),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_WINDOWS_SSPI),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(__riscos__),
def(HAVE_FDOPEN),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_PROXY),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DISABLE_HTTP),
def(HAVE_WRITABLE_ARGV),
def(SIGPIPE),
def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NSS),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_GOPHER),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_INET_PTON),
def(SIGHUP),
def(DISABLE_EXPECT),
def(LIB1502),
def(HAVE_SOCKETPAIR),
def(USE_LIBRTMP),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_LDAP),
!def(HAVE_STRTOK_R),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_CYASSL),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(CURLRES_SYNCH),
!def(__EMX__),
def(SIGALRM),
!def(CURL_DISABLE_TELNET),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(LIB1503),
def(LIB585),
!def(CURL_DISABLE_RTSP),
!def(CURL_DOES_CONVERSIONS),
def(USE_GNUTLS),
!def(DEBUGBUILD),
!def(_LDAP_PVT_H),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_INET_NTOP),
def(__EMX__),
True,
def(HAVE_SETMODE),
def(ENABLE_IPV6),
def(__VMS),
def(HAVE_PIPE),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(MEMDEBUG_LOG_SYNC),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(HAVE_FSETXATTR),
def(USE_CHUNKED),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_TFTP),
def(USE_POLARSSL),
def(DEBUGBUILD),
def(CURLDEBUG),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_MEMRCHR),
