def(USE_NSS),
!def(HAVE_INET_NTOP),
def(SIGHUP),
def(USE_ENVIRONMENT),
def(SIGALRM),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(HAVE_FDOPEN),
def(LIB1502),
!def(CURL_DISABLE_TFTP),
def(DISABLE_EXPECT),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(MEMDEBUG_LOG_SYNC),
def(USE_POLARSSL),
def(HAVE_SETMODE),
def(DEBUGBUILD),
!def(HAVE_INET_PTON),
def(USE_CYASSL),
def(ENABLE_IPV6),
def(CURLRES_SYNCH),
def(TIME_WITH_SYS_TIME),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(LIB585),
!def(HAVE_BASENAME),
!def(_LDAP_PVT_H),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_CHUNKED),
def(HAVE_SOCKETPAIR),
def(USE_GNUTLS),
def(UNITTESTS),
def(CURL_DISABLE_HTTP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(WIN32)&!def(__AMIGA__)),
def(USE_LIBRTMP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(__VMS),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_GSSAPI),
True,
!def(UNITTESTS),
def(HAVE_WRITABLE_ARGV),
def(HAVE_GSSAPI),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_GETPASS_R),
!def(CURL_DOES_CONVERSIONS),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_FSETXATTR),
!def(DEBUGBUILD),
def(USE_NGHTTP2),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(__EMX__),
def(CURL_DOES_CONVERSIONS),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(__EMX__),
!def(CURL_DISABLE_HTTP),
!def(HAVE_MEMRCHR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DISABLE_DICT),
def(USE_WINDOWS_SSPI),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_GOPHER),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_RTSP),
def(HAVE_FSETXATTR),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_PROXY),
def(HAVE_FSETXATTR_6),
def(__riscos__),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(SIGPIPE),
