def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TELNET),
def(ENABLE_IPV6),
def(USE_GNUTLS),
!def(HAVE_INET_NTOP),
def(USE_NSS),
def(USE_CYASSL),
!def(_LDAP_PVT_H),
def(HAVE_PIPE),
def(HAVE_FSETXATTR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FDOPEN),
!def(CURL_DISABLE_RTSP),
def(USE_NTLM),
!def(HAVE_MEMRCHR),
!def(HAVE_BASENAME),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(TIME_WITH_SYS_TIME),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(WIN32)&!def(_WIN32_WCE)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(MEMDEBUG_LOG_SYNC),
True,
!def(CURL_DISABLE_PROXY),
!def(HAVE_INET_PTON),
def(HAVE_WRITABLE_ARGV),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_SETMODE),
def(DEBUGBUILD),
!def(CURL_DISABLE_HTTP),
def(USE_LIBRTMP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(DISABLE_EXPECT),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_GOPHER),
def(USE_CHUNKED),
def(USE_POLARSSL),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(__riscos__),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(LIB1502),
def(SIGHUP),
def(UNITTESTS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(CURLDEBUG),
def(__EMX__),
!def(CURL_DOES_CONVERSIONS),
!def(HAVE_GETPASS_R),
def(SIGALRM),
def(HAVE_SOCKETPAIR),
def(USE_ENVIRONMENT),
!def(DEBUGBUILD),
def(LIB1503),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_DICT),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(WIN32)&!def(__AMIGA__)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_FSETXATTR),
def(CURL_DISABLE_HTTP),
def(USE_WINDOWS_SSPI),
!def(__EMX__),
def(__VMS),
!def(CURL_DISABLE_LDAP),
def(LIB585),
!def(CURL_DISABLE_TFTP),
def(SIGPIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
