def(TIME_WITH_SYS_TIME),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(DISABLE_EXPECT),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_WINDOWS_SSPI),
def(ENABLE_IPV6),
!def(DEBUGBUILD),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_FSETXATTR),
def(__EMX__),
def(__riscos__),
!def(CURL_DISABLE_TELNET),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(CURL_DISABLE_HTTP),
!def(HAVE_INET_PTON),
(def(WIN32)&!def(__AMIGA__)),
!def(__EMX__),
def(LIB1502),
def(USE_NSS),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_CHUNKED),
def(USE_NTLM),
def(UNITTESTS),
def(LIB585),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_FSETXATTR),
!def(_LDAP_PVT_H),
def(__VMS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(CURLRES_SYNCH),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_CYASSL),
!def(CURL_DISABLE_TFTP),
!def(HAVE_STRTOK_R),
def(MEMDEBUG_LOG_SYNC),
def(HAVE_FDOPEN),
def(SIGPIPE),
def(HAVE_SETMODE),
True,
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_GOPHER),
def(CURLDEBUG),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_ENVIRONMENT),
def(HAVE_PIPE),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_RTSP),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(SIGHUP),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_PROXY),
!def(HAVE_GETPASS_R),
def(CURL_DOES_CONVERSIONS),
def(USE_POLARSSL),
def(DEBUGBUILD),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_MEMRCHR),
def(HAVE_WRITABLE_ARGV),
def(USE_LIBRTMP),
def(SIGALRM),
!def(CURL_DOES_CONVERSIONS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_GNUTLS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_HTTP),
!def(HAVE_BASENAME),
