(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_SETMODE),
def(TIME_WITH_SYS_TIME),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_GNUTLS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_DICT),
!def(HAVE_BASENAME),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(HAVE_INET_NTOP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(HAVE_PIPE),
!def(DEBUGBUILD),
def(USE_POLARSSL),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_HTTP),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_WINDOWS_SSPI),
def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(DISABLE_EXPECT),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_LIBRTMP),
def(__riscos__),
def(USE_NSS),
!def(HAVE_GETPASS_R),
def(HAVE_FSETXATTR),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(__EMX__),
(def(WIN32)&!def(__AMIGA__)),
def(USE_ENVIRONMENT),
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_MEMRCHR),
!def(HAVE_FSETXATTR),
!def(CURL_DOES_CONVERSIONS),
!def(HAVE_GSSAPI),
def(CURLDEBUG),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(LIB1503),
def(USE_NTLM),
(def(USE_NSS)&def(USE_NTLM)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(SIGALRM),
def(USE_CHUNKED),
def(UNITTESTS),
def(HAVE_SOCKETPAIR),
def(HAVE_FSETXATTR_6),
def(CURLRES_SYNCH),
!def(_LDAP_PVT_H),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_INET_PTON),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(DEBUGBUILD),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(__VMS),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_FDOPEN),
!def(CURL_DISABLE_GOPHER),
!def(__EMX__),
def(HAVE_GSSAPI),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(SIGPIPE),
!def(CURL_DISABLE_LDAP),
def(USE_CYASSL),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_TFTP),
!def(HAVE_STRTOK_R),
True,
def(LIB585),
def(LIB1502),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_TELNET),
def(MEMDEBUG_LOG_SYNC),
def(CURL_DISABLE_HTTP),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_NGHTTP2),
