def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_TFTP),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_GSSAPI),
def(HAVE_FSETXATTR_6),
def(USE_NGHTTP2),
def(SIGHUP),
def(UNITTESTS),
def(USE_GNUTLS),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_CHUNKED),
!def(DEBUGBUILD),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(WIN32)&!def(__AMIGA__)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(USE_POLARSSL),
def(LIB1503),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_DICT),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(MEMDEBUG_LOG_SYNC),
def(USE_LIBRTMP),
!def(HAVE_GETPASS_R),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1502),
!def(UNITTESTS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_LDAP),
!def(HAVE_INET_PTON),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_FSETXATTR),
!def(_LDAP_PVT_H),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(TIME_WITH_SYS_TIME),
def(HAVE_WRITABLE_ARGV),
True,
def(USE_WINDOWS_SSPI),
!def(__EMX__),
def(DISABLE_EXPECT),
!def(HAVE_STRTOK_R),
def(HAVE_FDOPEN),
def(__riscos__),
def(LIB585),
!def(CURL_DISABLE_PROXY),
def(HAVE_SOCKETPAIR),
!def(CURL_DOES_CONVERSIONS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(CURL_DISABLE_RTSP),
def(ENABLE_IPV6),
def(__EMX__),
def(SIGPIPE),
!def(HAVE_MEMRCHR),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_BASENAME),
def(__VMS),
def(HAVE_SETMODE),
def(CURLRES_SYNCH),
def(USE_NSS),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_TELNET),
def(USE_CYASSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_INET_NTOP),
def(SIGALRM),
!def(HAVE_GSSAPI),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_GOPHER),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
