def(USE_CYASSL),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_WRITABLE_ARGV),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(DISABLE_EXPECT),
def(HAVE_FDOPEN),
def(USE_POLARSSL),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_DICT),
True,
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(HAVE_SETMODE),
def(__VMS),
def(__EMX__),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_LDAP),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_BASENAME),
(def(WIN32)&!def(__AMIGA__)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(UNITTESTS),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(CURL_DOES_CONVERSIONS),
def(USE_CHUNKED),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(HAVE_INET_PTON),
!def(HAVE_GETPASS_R),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_INET_NTOP),
def(USE_GNUTLS),
def(HAVE_GSSAPI),
def(LIB1502),
!def(CURL_DISABLE_TELNET),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_FSETXATTR_6),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(__riscos__),
!def(CURL_DOES_CONVERSIONS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(TIME_WITH_SYS_TIME),
!def(UNITTESTS),
!def(HAVE_MEMRCHR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_LIBRTMP),
def(USE_NGHTTP2),
def(LIB585),
!def(DEBUGBUILD),
def(DEBUGBUILD),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(LIB1503),
def(CURL_DISABLE_HTTP),
def(CURLRES_SYNCH),
def(ENABLE_IPV6),
!def(CURL_DISABLE_RTSP),
def(HAVE_SOCKETPAIR),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_NSS),
!def(CURL_DISABLE_TFTP),
!def(HAVE_FSETXATTR),
def(CURL_DO_LINEEND_CONV),
(def(WIN32)&!def(_WIN32_WCE)),
!def(__EMX__),
def(SIGPIPE),
!def(CURL_DISABLE_HTTP),
def(MEMDEBUG_LOG_SYNC),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_STRTOK_R),
def(SIGHUP),
def(SIGALRM),
def(USE_ENVIRONMENT),
!def(HAVE_GSSAPI),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_PROXY),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
