def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_DICT),
def(SIGPIPE),
!def(CURL_DISABLE_RTSP),
def(HAVE_SOCKETPAIR),
def(__EMX__),
!def(DEBUGBUILD),
def(WIN32),
def(USE_CHUNKED),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_BASENAME),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(HAVE_INET_PTON),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_TFTP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(ENABLE_IPV6),
def(__VMS),
def(SIGALRM),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(UNITTESTS),
def(MEMDEBUG_LOG_SYNC),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(LIB1503),
def(HAVE_PIPE),
def(DISABLE_EXPECT),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_LIBRTMP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DOES_CONVERSIONS),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_ENVIRONMENT),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LDAP),
!def(HAVE_FSETXATTR),
def(HAVE_SETMODE),
def(HAVE_WRITABLE_ARGV),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(__riscos__),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_GOPHER),
def(HAVE_FDOPEN),
def(USE_GNUTLS),
!def(_LDAP_PVT_H),
True,
def(LIB585),
def(USE_NSS),
def(LIB1502),
def(DEBUGBUILD),
!def(HAVE_STRTOK_R),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_FSETXATTR),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_NTLM),
def(USE_CYASSL),
!def(HAVE_MEMRCHR),
def(CURLRES_SYNCH),
!def(HAVE_INET_NTOP),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_PROXY),
def(CURLDEBUG),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
