(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(__EMX__),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(UNITTESTS),
!def(HAVE_FSETXATTR),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_TELNET),
def(LIB1502),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(UNITTESTS),
!def(CURL_DISABLE_TFTP),
def(CURLRES_SYNCH),
True,
def(HAVE_FSETXATTR_6),
def(LIB585),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(CURL_DISABLE_HTTP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(SIGPIPE),
def(USE_LIBRTMP),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(USE_POLARSSL),
!def(CURL_DOES_CONVERSIONS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(DISABLE_EXPECT),
def(USE_ENVIRONMENT),
def(USE_NGHTTP2),
def(LIB1503),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(HAVE_GSSAPI),
!def(CURL_DISABLE_DICT),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_GOPHER),
def(HAVE_SOCKETPAIR),
def(__VMS),
!def(HAVE_GETPASS_R),
!def(HAVE_STRTOK_R),
def(ENABLE_IPV6),
!def(CURL_DISABLE_HTTP),
def(HAVE_FSETXATTR),
(def(WIN32)&!def(__AMIGA__)),
def(TIME_WITH_SYS_TIME),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(_LDAP_PVT_H),
def(SIGALRM),
!def(HAVE_GSSAPI),
def(DEBUGBUILD),
def(USE_NSS),
!def(CURL_DISABLE_PROXY),
def(HAVE_FDOPEN),
!def(HAVE_INET_NTOP),
def(HAVE_WRITABLE_ARGV),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(SIGHUP),
def(USE_GNUTLS),
!def(__EMX__),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_BASENAME),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_CYASSL),
def(CURL_DOES_CONVERSIONS),
def(CURL_DO_LINEEND_CONV),
def(USE_CHUNKED),
!def(HAVE_INET_PTON),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(USE_WIN32_IDN),
def(__riscos__),
(def(__VMS)&!def(HAVE_GETPASS_R)),
