def(USE_POLARSSL),
def(HAVE_FDOPEN),
!def(CURL_DISABLE_GOPHER),
def(USE_WINDOWS_SSPI),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(__EMX__),
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1502),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_TFTP),
def(CURLRES_SYNCH),
!def(HAVE_FSETXATTR),
def(USE_CHUNKED),
def(LIB1503),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_LDAP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(DEBUGBUILD),
!def(HAVE_MEMRCHR),
def(CURL_DISABLE_HTTP),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(WIN32)&!def(__AMIGA__)),
!def(__EMX__),
def(TIME_WITH_SYS_TIME),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(SIGALRM),
def(HAVE_SOCKETPAIR),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_INET_NTOP),
def(UNITTESTS),
!def(HAVE_BASENAME),
!def(UNITTESTS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(MEMDEBUG_LOG_SYNC),
def(USE_CYASSL),
def(USE_NGHTTP2),
!def(DEBUGBUILD),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(SIGPIPE),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(DISABLE_EXPECT),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DOES_CONVERSIONS),
def(USE_LIBRTMP),
(!def(_WIN32_WCE)&!def(WIN32)),
def(USE_NSS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_GSSAPI),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(__VMS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_GSSAPI),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DISABLE_HTTP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_GETPASS_R),
def(HAVE_SETMODE),
!def(_LDAP_PVT_H),
def(HAVE_FSETXATTR),
!def(HAVE_STRTOK_R),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
True,
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(LIB585),
def(__riscos__),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_DICT),
def(USE_GNUTLS),
def(SIGHUP),
!def(CURL_DISABLE_TELNET),
def(HAVE_FSETXATTR_6),
!def(CURL_DISABLE_RTSP),
!def(HAVE_INET_PTON),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_PROXY),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(WIN32)&!def(_WIN32_WCE)),
