def(HAVE_FSETXATTR),
def(__riscos__),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NGHTTP2),
def(USE_WINDOWS_SSPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(LIB585),
def(HAVE_SOCKETPAIR),
(def(WIN32)&!def(_WIN32_WCE)),
def(HAVE_FSETXATTR_6),
def(USE_CHUNKED),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(HAVE_FDOPEN),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_NSS),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_ENVIRONMENT),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_GSSAPI),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURLRES_SYNCH),
!def(DEBUGBUILD),
def(CURL_DISABLE_HTTP),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_RTSP),
def(ENABLE_IPV6),
def(SIGPIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_GETPASS_R),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(TIME_WITH_SYS_TIME),
def(DEBUGBUILD),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(__EMX__),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(HAVE_GSSAPI),
def(SIGALRM),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DOES_CONVERSIONS),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_TFTP),
def(HAVE_PIPE),
(!def(_WIN32_WCE)&!def(WIN32)),
True,
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_BASENAME),
def(LIB1502),
!def(CURL_DISABLE_HTTP),
!def(HAVE_INET_PTON),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(DISABLE_EXPECT),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_LDAP),
!def(HAVE_STRTOK_R),
def(USE_NTLM),
def(__VMS),
!def(HAVE_FSETXATTR),
def(SIGHUP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(__EMX__),
def(CURLDEBUG),
!def(HAVE_INET_NTOP),
def(USE_GNUTLS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(UNITTESTS),
!def(CURL_DISABLE_PROXY),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
!def(_LDAP_PVT_H),
(def(USE_NSS)&def(USE_NTLM)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_MEMRCHR),
def(HAVE_SETMODE),
def(USE_CYASSL),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_LIBRTMP),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_TELNET),
