(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(_LDAP_PVT_H),
def(USE_LIBRTMP),
def(USE_NGHTTP2),
def(LIB1502),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(__VMS),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_INET_PTON),
def(USE_CHUNKED),
!def(CURL_DISABLE_TELNET),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
True,
def(CURL_DISABLE_HTTP),
def(USE_NSS),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_PROXY),
def(CURL_DO_LINEEND_CONV),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(ENABLE_IPV6),
def(HAVE_GSSAPI),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(CURL_DISABLE_TFTP),
def(SIGALRM),
def(UNITTESTS),
def(__riscos__),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(UNITTESTS),
!def(CURL_DISABLE_DICT),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(TIME_WITH_SYS_TIME),
def(HAVE_SETMODE),
def(HAVE_WRITABLE_ARGV),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(WIN32)&!def(__AMIGA__)),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_FSETXATTR),
(def(WIN32)&!def(_WIN32_WCE)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_HTTP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(LIB1503),
def(DEBUGBUILD),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(CURLRES_SYNCH),
def(USE_POLARSSL),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_LDAP),
def(SIGPIPE),
!def(HAVE_BASENAME),
!def(HAVE_GSSAPI),
def(HAVE_FSETXATTR),
def(HAVE_FSETXATTR_6),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_SOCKETPAIR),
def(USE_ENVIRONMENT),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(LIB585),
def(USE_CYASSL),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_MEMRCHR),
def(MEMDEBUG_LOG_SYNC),
!def(DEBUGBUILD),
!def(__EMX__),
!def(HAVE_INET_NTOP),
def(USE_GNUTLS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_STRTOK_R),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(__EMX__),
def(HAVE_FDOPEN),
def(DISABLE_EXPECT),
!def(HAVE_GETPASS_R),
