def(USE_CHUNKED),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_NSS),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(LIB585),
!def(HAVE_FSETXATTR),
!def(HAVE_GETPASS_R),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_GNUTLS),
def(DEBUGBUILD),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(UNITTESTS),
!def(HAVE_INET_NTOP),
def(TIME_WITH_SYS_TIME),
True,
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_LDAP),
def(HAVE_FSETXATTR),
def(SIGALRM),
!def(DEBUGBUILD),
!def(HAVE_MEMRCHR),
def(USE_LIBRTMP),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(CURL_DO_LINEEND_CONV),
(def(WIN32)&!def(_WIN32_WCE)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(WIN32)&!def(__AMIGA__)),
def(UNITTESTS),
def(HAVE_FDOPEN),
def(USE_NGHTTP2),
def(HAVE_SETMODE),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(SIGHUP),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(HAVE_INET_PTON),
def(USE_CYASSL),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(LIB1502),
def(ENABLE_IPV6),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(__EMX__),
!def(CURL_DISABLE_HTTP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(MEMDEBUG_LOG_SYNC),
def(USE_POLARSSL),
!def(CURL_DISABLE_TFTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_GOPHER),
def(CURLRES_SYNCH),
def(HAVE_SOCKETPAIR),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_FSETXATTR_6),
def(CURL_DISABLE_HTTP),
def(HAVE_GSSAPI),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TELNET),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_BASENAME),
def(SIGPIPE),
!def(CURL_DISABLE_PROXY),
def(__VMS),
!def(CURL_DOES_CONVERSIONS),
def(__riscos__),
def(HAVE_WRITABLE_ARGV),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(__EMX__),
!def(HAVE_STRTOK_R),
def(DISABLE_EXPECT),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_DICT),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(LIB1503),
!def(_LDAP_PVT_H),
