def(USE_NSS),
!def(CURL_DISABLE_DICT),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(WIN32)&!def(__AMIGA__)),
!def(DEBUGBUILD),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(USE_ENVIRONMENT),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_BASENAME),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(HAVE_FSETXATTR),
!def(HAVE_INET_NTOP),
!def(HAVE_GETPASS_R),
def(USE_NGHTTP2),
def(HAVE_FDOPEN),
def(CURLRES_SYNCH),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_MEMRCHR),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(LIB1502),
!def(HAVE_INET_PTON),
def(LIB585),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(USE_WIN32_IDN),
def(USE_LIBRTMP),
def(__EMX__),
def(HAVE_GSSAPI),
!def(CURL_DISABLE_PROXY),
def(HAVE_FSETXATTR_6),
def(HAVE_SOCKETPAIR),
def(USE_GNUTLS),
!def(_LDAP_PVT_H),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_TFTP),
def(SIGALRM),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(SIGPIPE),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(DEBUGBUILD),
def(DISABLE_EXPECT),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(CURL_DISABLE_HTTP),
def(ENABLE_IPV6),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(UNITTESTS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DOES_CONVERSIONS),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
True,
!def(CURL_DISABLE_TELNET),
def(TIME_WITH_SYS_TIME),
def(__riscos__),
def(__VMS),
def(CURL_DO_LINEEND_CONV),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(WIN32)&!def(_WIN32_WCE)),
def(MEMDEBUG_LOG_SYNC),
def(LIB1503),
def(USE_CYASSL),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_POLARSSL),
def(SIGHUP),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_GOPHER),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_FSETXATTR),
def(USE_CHUNKED),
!def(CURL_DISABLE_RTSP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(UNITTESTS),
