def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_RTSP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_MEMRCHR),
(!def(_WIN32_WCE)&!def(WIN32)),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(__AMIGA__)),
(def(WIN32)&!def(_WIN32_WCE)),
def(SIGPIPE),
def(MEMDEBUG_LOG_SYNC),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_INET_PTON),
def(HAVE_FSETXATTR),
def(ENABLE_IPV6),
!def(CURL_DISABLE_LDAP),
def(USE_NGHTTP2),
def(HAVE_GSSAPI),
(def(USE_NSS)&def(USE_NTLM)),
def(HAVE_FDOPEN),
!def(DEBUGBUILD),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(__riscos__),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(__EMX__),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(DEBUGBUILD),
def(DISABLE_EXPECT),
def(USE_POLARSSL),
True,
!def(HAVE_GETPASS_R),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_GNUTLS),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_TELNET),
!def(HAVE_GSSAPI),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(SIGHUP),
def(CURL_DISABLE_HTTP),
def(USE_CYASSL),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(UNITTESTS),
def(CURL_DO_LINEEND_CONV),
def(CURLDEBUG),
def(USE_NTLM),
def(HAVE_PIPE),
def(HAVE_FSETXATTR_6),
def(USE_CHUNKED),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(LIB1503),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_PROXY),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_TFTP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(SIGALRM),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_SETMODE),
def(USE_WINDOWS_SSPI),
!def(__EMX__),
def(CURLRES_SYNCH),
def(LIB585),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_LIBRTMP),
def(__VMS),
!def(HAVE_INET_NTOP),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_GOPHER),
def(LIB1502),
def(HAVE_WRITABLE_ARGV),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_FSETXATTR),
def(USE_NSS),
!def(HAVE_BASENAME),
