(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_NSS),
def(TIME_WITH_SYS_TIME),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(HAVE_MEMRCHR),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(__EMX__),
def(CURL_DOES_CONVERSIONS),
def(SIGALRM),
def(USE_GNUTLS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_FSETXATTR),
def(HAVE_FSETXATTR_6),
!def(CURL_DISABLE_PROXY),
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(CURLRES_SYNCH),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_CYASSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(HAVE_BASENAME),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(HAVE_WRITABLE_ARGV),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(WIN32)&!def(__AMIGA__)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(WIN32)&!def(_WIN32_WCE)),
def(SIGHUP),
!def(CURL_DISABLE_DICT),
!def(_LDAP_PVT_H),
!def(UNITTESTS),
!def(HAVE_STRTOK_R),
def(DEBUGBUILD),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_TELNET),
def(LIB1502),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(HAVE_GETPASS_R),
True,
def(UNITTESTS),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(CURL_DISABLE_GOPHER),
def(HAVE_FSETXATTR),
def(USE_CHUNKED),
def(__VMS),
def(USE_ENVIRONMENT),
def(HAVE_FDOPEN),
def(HAVE_GSSAPI),
!def(HAVE_INET_NTOP),
def(SIGPIPE),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_TFTP),
def(USE_LIBRTMP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DOES_CONVERSIONS),
!def(DEBUGBUILD),
def(__riscos__),
def(USE_POLARSSL),
def(HAVE_SOCKETPAIR),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(USE_WINDOWS_SSPI),
def(LIB585),
!def(CURL_DISABLE_HTTP),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_LDAP),
def(MEMDEBUG_LOG_SYNC),
def(HAVE_SETMODE),
def(LIB1503),
def(USE_NGHTTP2),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(__EMX__),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(CURL_DISABLE_HTTP),
!def(HAVE_INET_PTON),
