def(CURLRES_SYNCH),
def(CURL_DOES_CONVERSIONS),
def(LIB585),
!def(_LDAP_PVT_H),
!def(HAVE_GETPASS_R),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(DEBUGBUILD),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NTLM),
def(USE_ENVIRONMENT),
def(__EMX__),
def(UNITTESTS),
!def(HAVE_INET_NTOP),
def(USE_CYASSL),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(MEMDEBUG_LOG_SYNC),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(SIGALRM),
def(USE_NSS),
def(USE_GNUTLS),
def(LIB1502),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(SIGPIPE),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_RTSP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_LDAP),
!def(HAVE_MEMRCHR),
def(USE_POLARSSL),
!def(CURL_DISABLE_TELNET),
def(__riscos__),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_BASENAME),
def(CURLDEBUG),
(def(WIN32)&!def(__AMIGA__)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_SOCKETPAIR),
def(USE_LIBRTMP),
!def(CURL_DISABLE_GOPHER),
def(__VMS),
!def(CURL_DOES_CONVERSIONS),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(ENABLE_IPV6),
def(SIGHUP),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_DICT),
def(LIB1503),
def(DISABLE_EXPECT),
!def(HAVE_INET_PTON),
def(HAVE_FDOPEN),
!def(__EMX__),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_TFTP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
True,
(def(WIN32)&!def(_WIN32_WCE)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_CHUNKED),
!def(HAVE_FSETXATTR),
def(HAVE_SETMODE),
def(HAVE_WRITABLE_ARGV),
def(TIME_WITH_SYS_TIME),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_PIPE),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
