def(UNITTESTS),
def(LIB585),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_RTSP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(__EMX__),
def(SIGPIPE),
def(CURLDEBUG),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_GNUTLS),
!def(_LDAP_PVT_H),
def(USE_POLARSSL),
!def(CURL_DOES_CONVERSIONS),
True,
!def(CURL_DISABLE_LDAP),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_TELNET),
def(__riscos__),
def(USE_CYASSL),
def(SIGHUP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(LIB1502),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DISABLE_DICT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NSS),
def(ENABLE_IPV6),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_FDOPEN),
def(CURL_DISABLE_HTTP),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_HTTP),
def(LIB1503),
!def(HAVE_MEMRCHR),
!def(HAVE_INET_NTOP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_SETMODE),
(def(WIN32)&!def(__AMIGA__)),
def(CURLRES_SYNCH),
def(SIGALRM),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(WIN32)&!def(_WIN32_WCE)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_ENVIRONMENT),
!def(HAVE_STRTOK_R),
!def(DEBUGBUILD),
def(HAVE_WRITABLE_ARGV),
def(DISABLE_EXPECT),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_PROXY),
!def(HAVE_INET_PTON),
def(HAVE_SOCKETPAIR),
def(USE_LIBRTMP),
!def(CURL_DISABLE_TFTP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_GOPHER),
def(__VMS),
def(DEBUGBUILD),
def(USE_NTLM),
def(USE_WINDOWS_SSPI),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_GETPASS_R),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(__EMX__),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(HAVE_PIPE),
!def(HAVE_BASENAME),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_CHUNKED),
def(CURL_DOES_CONVERSIONS),
