(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DISABLE_GOPHER),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
def(USE_NSS),
!def(CURL_DISABLE_TELNET),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_RTSP),
!def(HAVE_INET_NTOP),
(def(__AMIGA__)&!def(__libnix__)),
!def(CURL_DOES_CONVERSIONS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(__EMX__),
def(HAVE_SETMODE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(UNITTESTS),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(__AMIGA__),
!def(CURL_DISABLE_DICT),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_GETHOSTNAME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_LDAP),
def(CURL_DISABLE_HTTP),
!def(HAVE_FSETXATTR),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_FTP),
def(HAVE_WRITABLE_ARGV),
def(DISABLE_EXPECT),
def(TIME_WITH_SYS_TIME),
def(CURLDEBUG),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(__EMX__),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_PIPE),
def(USE_GNUTLS),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
def(DEBUGBUILD),
def(USE_LIBRTMP),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
def(LIB585),
!def(HAVE_STRTOK_R),
def(HAVE_FSETXATTR),
!def(DEBUGBUILD),
(!def(_WIN32_WCE)&!def(WIN32)),
def(ENABLE_IPV6),
def(__riscos__),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_CYASSL),
def(USE_CHUNKED),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
!def(CURL_DISABLE_TFTP),
def(__VMS),
def(USE_POLARSSL),
True,
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_PROXY),
def(USE_NTLM),
!def(CURL_DISABLE_HTTP),
!def(HAVE_INET_PTON),
(def(_LDAP_PVT_H)&def(USE_SSL)),
