def(CURL_DISABLE_HTTP),
def(HAVE_SETMODE),
def(USE_NSS),
!def(HAVE_BASENAME),
def(CURLRES_SYNCH),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_LDAP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_INET_PTON),
def(SIGALRM),
def(USE_GNUTLS),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_GOPHER),
def(USE_CHUNKED),
!def(HAVE_MEMRCHR),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_FDOPEN),
def(USE_NTLM),
def(USE_POLARSSL),
def(USE_LIBRTMP),
def(CURLDEBUG),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_PIPE),
def(USE_CYASSL),
def(ENABLE_IPV6),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_FSETXATTR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(WIN32)&!def(__AMIGA__)),
def(TIME_WITH_SYS_TIME),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(CURL_DOES_CONVERSIONS),
def(__riscos__),
def(__EMX__),
def(__VMS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_INET_NTOP),
def(SIGPIPE),
!def(CURL_DOES_CONVERSIONS),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_TFTP),
def(USE_WINDOWS_SSPI),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_RTSP),
def(HAVE_FSETXATTR),
def(HAVE_WRITABLE_ARGV),
!def(DEBUGBUILD),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(MEMDEBUG_LOG_SYNC),
!def(_LDAP_PVT_H),
def(USE_ENVIRONMENT),
def(LIB1502),
True,
def(HAVE_SOCKETPAIR),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_HTTP),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_DICT),
def(LIB585),
def(WIN32),
def(UNITTESTS),
!def(HAVE_GETPASS_R),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(__EMX__),
def(LIB1503),
