!def(CURL_DISABLE_GOPHER),
def(LIB585),
def(DEBUGBUILD),
!def(CURL_DISABLE_TFTP),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_HTTP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_INET_NTOP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(CURL_DISABLE_HTTP),
def(USE_POLARSSL),
!def(CURL_DOES_CONVERSIONS),
def(LIB1503),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_INET_PTON),
!def(DEBUGBUILD),
!def(CURL_DISABLE_TELNET),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(CURLRES_SYNCH),
!def(__EMX__),
!def(CURL_DISABLE_LDAP),
def(USE_NGHTTP2),
def(USE_NSS),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(DISABLE_EXPECT),
def(HAVE_FSETXATTR),
def(USE_CYASSL),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(__VMS),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_WINDOWS_SSPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_BASENAME),
def(HAVE_SOCKETPAIR),
!def(HAVE_GETPASS_R),
def(USE_CHUNKED),
def(TIME_WITH_SYS_TIME),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_STRTOK_R),
def(CURL_DO_LINEEND_CONV),
(def(WIN32)&!def(__AMIGA__)),
(def(WIN32)&!def(_WIN32_WCE)),
def(HAVE_PIPE),
!def(CURL_DISABLE_RTSP),
def(USE_GNUTLS),
def(HAVE_GSSAPI),
def(HAVE_FSETXATTR_6),
!def(HAVE_GSSAPI),
def(__riscos__),
!def(HAVE_FSETXATTR),
def(SIGPIPE),
(def(USE_NSS)&def(USE_NTLM)),
def(UNITTESTS),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(USE_ENVIRONMENT),
def(MEMDEBUG_LOG_SYNC),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_MEMRCHR),
def(SIGALRM),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(ENABLE_IPV6),
def(CURL_DOES_CONVERSIONS),
def(LIB1502),
!def(CURL_DISABLE_PROXY),
def(HAVE_FDOPEN),
def(USE_NTLM),
def(USE_LIBRTMP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(SIGHUP),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_SETMODE),
def(CURLDEBUG),
!def(CURL_DISABLE_DICT),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
True,
def(HAVE_WRITABLE_ARGV),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
