def(USE_CYASSL),
def(HAVE_FDOPEN),
(def(WIN32)&!def(_WIN32_WCE)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(UNITTESTS),
def(HAVE_SETMODE),
!def(__EMX__),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(__riscos__),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(_LDAP_PVT_H),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(LIB1502),
def(USE_GNUTLS),
def(USE_ENVIRONMENT),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_GOPHER),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(__EMX__),
def(CURLRES_SYNCH),
def(HAVE_FSETXATTR),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_LDAP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(HAVE_GSSAPI),
True,
!def(CURL_DISABLE_HTTP),
def(USE_NGHTTP2),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_DICT),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(SIGHUP),
def(HAVE_FSETXATTR_6),
def(__VMS),
def(LIB1503),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(MEMDEBUG_LOG_SYNC),
def(SIGPIPE),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(DISABLE_EXPECT),
def(CURL_DOES_CONVERSIONS),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(CURL_DISABLE_TFTP),
def(USE_LIBRTMP),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(UNITTESTS),
!def(HAVE_INET_PTON),
def(USE_CHUNKED),
def(HAVE_GSSAPI),
!def(HAVE_FSETXATTR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(ENABLE_IPV6),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(WIN32)&!def(__AMIGA__)),
def(DEBUGBUILD),
!def(HAVE_MEMRCHR),
def(USE_WINDOWS_SSPI),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_RTSP),
!def(HAVE_BASENAME),
!def(DEBUGBUILD),
!def(HAVE_GETPASS_R),
def(USE_NSS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(LIB585),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_STRTOK_R),
!def(CURL_DOES_CONVERSIONS),
def(USE_POLARSSL),
def(TIME_WITH_SYS_TIME),
def(HAVE_SOCKETPAIR),
def(SIGALRM),
