def(ENABLE_IPV6),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(WIN32)&!def(__AMIGA__)),
!def(UNITTESTS),
def(HAVE_GSSAPI),
def(__EMX__),
!def(USE_WIN32_IDN),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_DICT),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_INET_PTON),
!def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DOES_CONVERSIONS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_HTTP),
def(USE_CHUNKED),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_GETPASS_R),
def(SIGPIPE),
def(CURLRES_SYNCH),
def(HAVE_FDOPEN),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_GOPHER),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(HAVE_MEMRCHR),
def(USE_GNUTLS),
!def(HAVE_BASENAME),
!def(HAVE_FSETXATTR),
!def(_LDAP_PVT_H),
!def(DEBUGBUILD),
def(CURL_DISABLE_HTTP),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(CURL_DO_LINEEND_CONV),
def(__VMS),
def(SIGALRM),
!def(CURL_DISABLE_PROXY),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(HAVE_INET_NTOP),
def(HAVE_SOCKETPAIR),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_WRITABLE_ARGV),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(MEMDEBUG_LOG_SYNC),
def(DEBUGBUILD),
def(HAVE_FSETXATTR_6),
!def(CURL_DISABLE_TELNET),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_ENVIRONMENT),
def(__riscos__),
def(USE_CYASSL),
def(UNITTESTS),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_LIBRTMP),
def(USE_NSS),
!def(CURL_DISABLE_LDAP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_NGHTTP2),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(TIME_WITH_SYS_TIME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1503),
!def(HAVE_STRTOK_R),
True,
def(LIB1502),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(CURL_DOES_CONVERSIONS),
def(LIB585),
def(HAVE_FSETXATTR),
def(DISABLE_EXPECT),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_RTSP),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(WIN32)&!def(_WIN32_WCE)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(__EMX__),
def(USE_POLARSSL),
