def(CURL_DISABLE_HTTP),
!def(HAVE_MEMRCHR),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(DEBUGBUILD),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
!def(CURL_DISABLE_TFTP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB585),
!def(CURL_DISABLE_FTP),
!def(HAVE_INET_NTOP),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(__EMX__),
def(DISABLE_EXPECT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_FSETXATTR),
!def(_LDAP_PVT_H),
def(__EMX__),
def(ENABLE_IPV6),
def(CURL_DOES_CONVERSIONS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(UNITTESTS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_NSS),
!def(CURL_DISABLE_TELNET),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_FSETXATTR),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_RTSP),
def(__VMS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_LIBRTMP),
!def(CURL_DISABLE_LDAP),
!def(HAVE_STRTOK_R),
def(__AMIGA__),
!def(CURL_DISABLE_DICT),
True,
def(USE_POLARSSL),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_PROXY),
(def(WIN32)&!def(__AMIGA__)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(TIME_WITH_SYS_TIME),
def(USE_CHUNKED),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(WIN32)&!def(_WIN32_WCE)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(HAVE_SETMODE),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_GOPHER),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
(def(__AMIGA__)&!def(__libnix__)),
def(CURLDEBUG),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_CYASSL),
!def(USE_WINDOWS_SSPI),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
!def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_GETHOSTNAME),
!def(HAVE_INET_PTON),
def(__riscos__),
def(HAVE_PIPE),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
