def(HAVE_GSSAPI),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_NSS),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(HAVE_BASENAME),
def(HAVE_FSETXATTR),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(CURL_DOES_CONVERSIONS),
def(HAVE_FDOPEN),
def(CURLRES_SYNCH),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(__EMX__),
def(TIME_WITH_SYS_TIME),
def(__EMX__),
!def(HAVE_GETPASS_R),
(def(WIN32)&!def(_WIN32_WCE)),
def(ENABLE_IPV6),
!def(CURL_DISABLE_DICT),
def(__riscos__),
def(SIGPIPE),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_CYASSL),
def(USE_CHUNKED),
def(LIB1503),
def(USE_NGHTTP2),
def(__VMS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(DEBUGBUILD),
def(MEMDEBUG_LOG_SYNC),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_GOPHER),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(HAVE_FSETXATTR_6),
def(CURL_DISABLE_HTTP),
def(USE_POLARSSL),
True,
!def(CURL_DISABLE_TELNET),
!def(DEBUGBUILD),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_NTLM),
!def(HAVE_GSSAPI),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_GNUTLS),
def(LIB1502),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_PROXY),
def(HAVE_PIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_LDAP),
!def(HAVE_STRTOK_R),
def(SIGALRM),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(LIB585),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(CURL_DO_LINEEND_CONV),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(UNITTESTS),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_TFTP),
!def(_LDAP_PVT_H),
def(CURLDEBUG),
(def(WIN32)&!def(__AMIGA__)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(DISABLE_EXPECT),
!def(HAVE_INET_PTON),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_SETMODE),
def(SIGHUP),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_FSETXATTR),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(HAVE_MEMRCHR),
def(USE_LIBRTMP),
def(USE_ENVIRONMENT),
!def(HAVE_INET_NTOP),
def(USE_WINDOWS_SSPI),
