def(LIB585),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_DICT),
def(USE_POLARSSL),
!def(HAVE_INET_PTON),
!def(HAVE_STRTOK_R),
def(__EMX__),
True,
def(__VMS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
def(USE_CYASSL),
def(USE_LIBRTMP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(_LDAP_PVT_H),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(CURLDEBUG),
def(USE_NSS),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
def(TIME_WITH_SYS_TIME),
!def(__EMX__),
!def(CURL_DISABLE_FTP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(ENABLE_IPV6),
!def(CURL_DISABLE_TELNET),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_TFTP),
def(HAVE_GETHOSTNAME),
!def(CURL_DISABLE_LDAP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_GOPHER),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(UNITTESTS),
!def(USE_WINDOWS_SSPI),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_PROXY),
def(HAVE_FSETXATTR),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(CURL_DOES_CONVERSIONS),
(def(WIN32)&!def(_WIN32_WCE)),
def(__AMIGA__),
!def(HAVE_MEMRCHR),
(def(__AMIGA__)&!def(__libnix__)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(DEBUGBUILD),
!def(CURL_DISABLE_RTSP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(DEBUGBUILD),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
def(__riscos__),
def(HAVE_SETMODE),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_HTTP),
!def(HAVE_FSETXATTR),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
