def(USE_NSS),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_INET_NTOP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(DEBUGBUILD),
def(USE_NGHTTP2),
!def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_RTSP),
def(USE_CHUNKED),
!def(CURL_DISABLE_TELNET),
def(__riscos__),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(__EMX__),
def(MEMDEBUG_LOG_SYNC),
def(LIB1503),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(LIB1502),
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_BASENAME),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_HTTP),
def(HAVE_GSSAPI),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_DICT),
(def(WIN32)&!def(_WIN32_WCE)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(HAVE_SETMODE),
def(UNITTESTS),
def(USE_ENVIRONMENT),
!def(_LDAP_PVT_H),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_SOCKETPAIR),
!def(HAVE_GSSAPI),
True,
def(HAVE_FSETXATTR_6),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LDAP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_STRTOK_R),
def(CURL_DISABLE_HTTP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_GOPHER),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_FDOPEN),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(HAVE_GETPASS_R),
def(HAVE_FSETXATTR),
def(SIGHUP),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TFTP),
def(CURLRES_SYNCH),
!def(HAVE_INET_PTON),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(LIB585),
def(USE_WINDOWS_SSPI),
!def(HAVE_MEMRCHR),
def(SIGALRM),
def(__EMX__),
!def(UNITTESTS),
!def(HAVE_FSETXATTR),
def(DISABLE_EXPECT),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(TIME_WITH_SYS_TIME),
def(USE_GNUTLS),
!def(CURL_DISABLE_PROXY),
def(USE_LIBRTMP),
def(USE_CYASSL),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(SIGPIPE),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(WIN32)&!def(__AMIGA__)),
def(USE_POLARSSL),
def(__VMS),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
