def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_INET_NTOP),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_PROXY),
def(HAVE_FSETXATTR),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(__EMX__),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_MEMRCHR),
def(__VMS),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_INET_PTON),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_FSETXATTR),
def(UNITTESTS),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_CHUNKED),
def(CURL_DISABLE_HTTP),
def(HAVE_GETHOSTNAME),
def(LIB585),
def(TIME_WITH_SYS_TIME),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
!def(CURL_DISABLE_TELNET),
def(CURLDEBUG),
!def(CURL_DISABLE_TFTP),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_STRTOK_R),
def(HAVE_SETMODE),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_DICT),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_CYASSL),
def(USE_NTLM),
!def(CURL_DOES_CONVERSIONS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_GNUTLS),
def(USE_LIBRTMP),
def(USE_NSS),
!def(CURL_DISABLE_RTSP),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
def(__AMIGA__),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_FTP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(__AMIGA__)&!def(__libnix__)),
def(DISABLE_EXPECT),
True,
!def(USE_WINDOWS_SSPI),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
def(__riscos__),
!def(DEBUGBUILD),
def(HAVE_PIPE),
!def(CURL_DISABLE_HTTP),
!def(_LDAP_PVT_H),
def(ENABLE_IPV6),
