(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_INET_NTOP),
def(__EMX__),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_INET_PTON),
!def(CURL_DISABLE_HTTP),
def(__riscos__),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_PROXY),
def(USE_ENVIRONMENT),
def(HAVE_SETMODE),
!def(CURL_DISABLE_DICT),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(WIN32)&!def(__AMIGA__)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_SOCKETPAIR),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(UNITTESTS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_GNUTLS),
!def(CURL_DISABLE_TELNET),
def(HAVE_FSETXATTR_6),
def(USE_CYASSL),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_TFTP),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_RTSP),
def(USE_CHUNKED),
def(USE_WINDOWS_SSPI),
True,
def(CURLRES_SYNCH),
def(LIB1503),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(SIGHUP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(TIME_WITH_SYS_TIME),
def(LIB1502),
def(HAVE_FSETXATTR),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(SIGPIPE),
!def(HAVE_BASENAME),
def(HAVE_GSSAPI),
def(DISABLE_EXPECT),
!def(HAVE_GSSAPI),
!def(__EMX__),
def(HAVE_FDOPEN),
def(LIB585),
!def(HAVE_GETPASS_R),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_LIBRTMP),
def(__VMS),
!def(CURL_DISABLE_GOPHER),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(ENABLE_IPV6),
def(HAVE_WRITABLE_ARGV),
(!def(_WIN32_WCE)&!def(WIN32)),
def(UNITTESTS),
!def(HAVE_FSETXATTR),
def(CURL_DOES_CONVERSIONS),
def(USE_POLARSSL),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_NGHTTP2),
!def(_LDAP_PVT_H),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURL_DISABLE_HTTP),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_LDAP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(HAVE_MEMRCHR),
def(USE_NSS),
def(DEBUGBUILD),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(SIGALRM),
!def(CURL_DOES_CONVERSIONS),
