def(LIB585),
(def(WIN32)&!def(__AMIGA__)),
def(UNITTESTS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_LIBRTMP),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_GSSAPI),
def(HAVE_FDOPEN),
!def(HAVE_MEMRCHR),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_SOCKETPAIR),
def(ENABLE_IPV6),
def(SIGPIPE),
def(SIGALRM),
!def(UNITTESTS),
def(LIB1502),
!def(__EMX__),
def(USE_NSS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(LIB1503),
def(USE_WINDOWS_SSPI),
!def(HAVE_BASENAME),
True,
!def(CURL_DISABLE_PROXY),
def(SIGHUP),
def(USE_ENVIRONMENT),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_GETPASS_R),
!def(HAVE_INET_PTON),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_TFTP),
def(MEMDEBUG_LOG_SYNC),
def(__VMS),
!def(CURL_DISABLE_RTSP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(CURL_DISABLE_HTTP),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_FSETXATTR_6),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(CURLRES_SYNCH),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(HAVE_SETMODE),
def(__EMX__),
!def(CURL_DISABLE_TELNET),
def(HAVE_FSETXATTR),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(CURL_DOES_CONVERSIONS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(TIME_WITH_SYS_TIME),
def(USE_CYASSL),
!def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(DEBUGBUILD),
def(__riscos__),
def(DEBUGBUILD),
def(USE_POLARSSL),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_HTTP),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_NGHTTP2),
!def(HAVE_INET_NTOP),
def(USE_GNUTLS),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_LDAP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(DISABLE_EXPECT),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_GSSAPI),
!def(HAVE_STRTOK_R),
def(USE_CHUNKED),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_GOPHER),
