def(HAVE_FSETXATTR),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(TIME_WITH_SYS_TIME),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_PROXY),
def(UNITTESTS),
def(__riscos__),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(LIB585),
!def(CURL_DOES_CONVERSIONS),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_RTSP),
def(__VMS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_INET_PTON),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_TELNET),
def(LIB1503),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_NTLM),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_GETPASS_R),
!def(_LDAP_PVT_H),
def(HAVE_FDOPEN),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(SIGPIPE),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_DICT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_STRTOK_R),
def(CURL_DISABLE_HTTP),
def(HAVE_WRITABLE_ARGV),
True,
!def(DEBUGBUILD),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(DEBUGBUILD),
def(HAVE_SOCKETPAIR),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(LIB1502),
def(CURLDEBUG),
!def(CURL_DISABLE_LDAP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(_WIN32_WCE)&!def(WIN32)),
def(USE_CYASSL),
def(HAVE_SETMODE),
!def(__EMX__),
def(USE_CHUNKED),
def(HAVE_PIPE),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(WIN32)&!def(__AMIGA__)),
def(USE_GNUTLS),
def(CURLRES_SYNCH),
def(DISABLE_EXPECT),
def(SIGALRM),
def(ENABLE_IPV6),
!def(CURL_DISABLE_HTTP),
def(USE_ENVIRONMENT),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_NSS),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_POLARSSL),
def(USE_LIBRTMP),
!def(HAVE_BASENAME),
def(__EMX__),
def(USE_WINDOWS_SSPI),
def(SIGHUP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
