def(USE_CYASSL),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_PROXY),
def(HAVE_FSETXATTR),
!def(USE_WIN32_IDN),
def(HAVE_FDOPEN),
def(TIME_WITH_SYS_TIME),
def(USE_GNUTLS),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_GOPHER),
def(USE_LIBRTMP),
def(ENABLE_IPV6),
!def(HAVE_INET_NTOP),
def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(_WIN32_WCE)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
True,
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(UNITTESTS),
def(HAVE_SOCKETPAIR),
def(USE_NSS),
def(DEBUGBUILD),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(HAVE_MEMRCHR),
def(LIB585),
!def(CURL_DISABLE_HTTP),
def(__EMX__),
!def(HAVE_GSSAPI),
!def(HAVE_GETPASS_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_WRITABLE_ARGV),
def(CURL_DOES_CONVERSIONS),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_LDAP),
def(SIGPIPE),
!def(HAVE_BASENAME),
def(DISABLE_EXPECT),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(DEBUGBUILD),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(SIGHUP),
def(SIGALRM),
def(USE_NGHTTP2),
(!def(_WIN32_WCE)&!def(WIN32)),
def(USE_CHUNKED),
def(USE_POLARSSL),
def(__riscos__),
!def(CURL_DISABLE_TFTP),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_RTSP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(WIN32)&!def(__AMIGA__)),
def(UNITTESTS),
!def(HAVE_STRTOK_R),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(__VMS),
def(MEMDEBUG_LOG_SYNC),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_GSSAPI),
!def(HAVE_FSETXATTR),
def(LIB1503),
def(HAVE_FSETXATTR_6),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(CURL_DO_LINEEND_CONV),
!def(_LDAP_PVT_H),
def(LIB1502),
