(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DOES_CONVERSIONS),
def(CURL_DOES_CONVERSIONS),
def(SIGALRM),
!def(CURL_DISABLE_LDAP),
True,
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_CHUNKED),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_CYASSL),
def(USE_NGHTTP2),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_GOPHER),
def(HAVE_FDOPEN),
def(LIB1502),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_INET_PTON),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_NSS),
def(HAVE_SOCKETPAIR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_GNUTLS),
!def(UNITTESTS),
!def(HAVE_GETPASS_R),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(__EMX__),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(SIGPIPE),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_TFTP),
def(USE_LIBRTMP),
!def(HAVE_FSETXATTR),
def(__riscos__),
!def(_LDAP_PVT_H),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(HAVE_STRTOK_R),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(DEBUGBUILD),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_ENVIRONMENT),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_INET_NTOP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_RTSP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(LIB1503),
def(TIME_WITH_SYS_TIME),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_POLARSSL),
!def(__EMX__),
!def(HAVE_BASENAME),
def(LIB585),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_PROXY),
!def(HAVE_MEMRCHR),
def(CURL_DISABLE_HTTP),
def(__VMS),
(!def(_WIN32_WCE)&!def(WIN32)),
def(SIGHUP),
def(HAVE_FSETXATTR),
def(HAVE_SETMODE),
def(UNITTESTS),
(def(WIN32)&!def(__AMIGA__)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(HAVE_FSETXATTR_6),
def(USE_WINDOWS_SSPI),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_GSSAPI),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(DEBUGBUILD),
!def(CURL_DISABLE_DICT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_TELNET),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(CURLRES_SYNCH),
