def(USE_NSS),
def(CURL_DO_LINEEND_CONV),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(SIGPIPE),
!def(USE_WIN32_IDN),
def(USE_CYASSL),
!def(HAVE_MEMRCHR),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1502),
def(HAVE_GSSAPI),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(HAVE_SOCKETPAIR),
!def(HAVE_STRTOK_R),
def(CURL_DOES_CONVERSIONS),
def(__EMX__),
!def(DEBUGBUILD),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(CURL_DISABLE_HTTP),
!def(HAVE_GETPASS_R),
True,
!def(HAVE_BASENAME),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(CURL_DISABLE_TELNET),
(def(WIN32)&!def(__AMIGA__)),
def(DEBUGBUILD),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(ENABLE_IPV6),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_ENVIRONMENT),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_HTTP),
def(SIGALRM),
!def(HAVE_FSETXATTR),
def(CURLRES_SYNCH),
!def(CURL_DOES_CONVERSIONS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(UNITTESTS),
!def(HAVE_INET_NTOP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_PROXY),
!def(__EMX__),
def(HAVE_FSETXATTR),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_LDAP),
def(MEMDEBUG_LOG_SYNC),
def(HAVE_FSETXATTR_6),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(UNITTESTS),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_POLARSSL),
def(LIB585),
!def(CURL_DISABLE_TFTP),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(WIN32)&!def(_WIN32_WCE)),
def(HAVE_FDOPEN),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(TIME_WITH_SYS_TIME),
def(LIB1503),
!def(_LDAP_PVT_H),
def(__riscos__),
def(USE_CHUNKED),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(__VMS),
!def(CURL_DISABLE_GOPHER),
def(USE_LIBRTMP),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_NGHTTP2),
def(USE_GNUTLS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(DISABLE_EXPECT),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_INET_PTON),
def(HAVE_WRITABLE_ARGV),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
