(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(CURLRES_SYNCH),
def(HAVE_SETMODE),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_TFTP),
!def(HAVE_INET_PTON),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NSS),
def(HAVE_FSETXATTR),
!def(HAVE_INET_NTOP),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(HAVE_WRITABLE_ARGV),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(HAVE_FSETXATTR),
!def(UNITTESTS),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DISABLE_LDAP),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_GOPHER),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(CURL_DISABLE_HTTP),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(CURL_DO_LINEEND_CONV),
def(MEMDEBUG_LOG_SYNC),
!def(DEBUGBUILD),
!def(HAVE_GETPASS_R),
def(SIGALRM),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_RTSP),
def(CURL_DOES_CONVERSIONS),
def(HAVE_FSETXATTR_6),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_FDOPEN),
def(USE_CHUNKED),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(HAVE_MEMRCHR),
(def(WIN32)&!def(__AMIGA__)),
def(USE_NGHTTP2),
def(USE_WINDOWS_SSPI),
(def(WIN32)&!def(_WIN32_WCE)),
!def(__EMX__),
!def(CURL_DISABLE_TELNET),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(__VMS),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(LIB1502),
def(__EMX__),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_CYASSL),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(LIB585),
def(USE_LIBRTMP),
!def(HAVE_STRTOK_R),
!def(CURL_DOES_CONVERSIONS),
def(HAVE_GSSAPI),
True,
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_BASENAME),
def(__riscos__),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_DICT),
!def(HAVE_GSSAPI),
def(USE_POLARSSL),
def(DEBUGBUILD),
def(SIGPIPE),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(UNITTESTS),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(DISABLE_EXPECT),
def(SIGHUP),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_GNUTLS),
def(ENABLE_IPV6),
!def(_LDAP_PVT_H),
