(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(_LDAP_PVT_H),
def(SIGPIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
True,
!def(CURL_DISABLE_HTTP),
!def(HAVE_STRTOK_R),
def(DISABLE_EXPECT),
def(HAVE_WRITABLE_ARGV),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(HAVE_PIPE),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_RTSP),
def(__VMS),
def(HAVE_SOCKETPAIR),
def(ENABLE_IPV6),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_GETPASS_R),
def(USE_LIBRTMP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(LIB585),
def(USE_CYASSL),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_NSS),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(TIME_WITH_SYS_TIME),
def(USE_ENVIRONMENT),
def(__riscos__),
!def(CURL_DISABLE_PROXY),
def(USE_POLARSSL),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_TFTP),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(DEBUGBUILD),
def(DEBUGBUILD),
def(CURL_DOES_CONVERSIONS),
(def(WIN32)&!def(_WIN32_WCE)),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_GOPHER),
def(LIB1502),
!def(CURL_DISABLE_DICT),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_FSETXATTR),
!def(HAVE_MEMRCHR),
def(USE_NTLM),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_SETMODE),
def(__EMX__),
!def(HAVE_BASENAME),
def(UNITTESTS),
def(CURL_DISABLE_HTTP),
def(USE_CHUNKED),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(WIN32)&!def(__AMIGA__)),
def(SIGHUP),
!def(CURL_DISABLE_LDAP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_INET_PTON),
def(CURLRES_SYNCH),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_INET_NTOP),
!def(__EMX__),
def(SIGALRM),
def(CURLDEBUG),
def(HAVE_FDOPEN),
def(USE_GNUTLS),
