def(SIGPIPE),
def(HAVE_WRITABLE_ARGV),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_LDAP),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(HAVE_GETPASS_R),
def(SIGHUP),
def(HAVE_GSSAPI),
!def(CURL_DISABLE_DICT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_FSETXATTR),
def(MEMDEBUG_LOG_SYNC),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_WINDOWS_SSPI),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_LIBRTMP),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(LIB1503),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_HTTP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(LIB585),
True,
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_INET_NTOP),
def(USE_POLARSSL),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_CYASSL),
def(ENABLE_IPV6),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(CURL_DOES_CONVERSIONS),
def(SIGALRM),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(__VMS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_MEMRCHR),
def(TIME_WITH_SYS_TIME),
!def(HAVE_STRTOK_R),
def(USE_ENVIRONMENT),
def(USE_NSS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(UNITTESTS),
def(__riscos__),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(DEBUGBUILD),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(UNITTESTS),
def(LIB1502),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_TFTP),
def(DEBUGBUILD),
def(USE_CHUNKED),
!def(HAVE_INET_PTON),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_RTSP),
def(HAVE_FDOPEN),
!def(CURL_DISABLE_PROXY),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_NGHTTP2),
def(HAVE_FSETXATTR_6),
(def(WIN32)&!def(__AMIGA__)),
def(HAVE_SETMODE),
def(CURLRES_SYNCH),
def(DISABLE_EXPECT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_BASENAME),
def(USE_GNUTLS),
!def(_LDAP_PVT_H),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_GSSAPI),
def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_TELNET),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(__EMX__),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
