def(LIB585),
(def(WIN32)&!def(__AMIGA__)),
def(USE_NTLM),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_MEMRCHR),
!def(CURL_DOES_CONVERSIONS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_POLARSSL),
def(TIME_WITH_SYS_TIME),
def(HAVE_PIPE),
def(SIGPIPE),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(DEBUGBUILD),
!def(CURL_DISABLE_RTSP),
def(HAVE_SETMODE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(__riscos__),
!def(HAVE_INET_NTOP),
!def(HAVE_BASENAME),
def(UNITTESTS),
def(__EMX__),
!def(HAVE_STRTOK_R),
!def(HAVE_INET_PTON),
def(USE_GNUTLS),
def(USE_NSS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(LIB1503),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_FDOPEN),
def(USE_WINDOWS_SSPI),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(ENABLE_IPV6),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_WRITABLE_ARGV),
def(USE_LIBRTMP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(LIB1502),
!def(CURL_DISABLE_DICT),
def(DISABLE_EXPECT),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_LDAP),
def(CURL_DISABLE_HTTP),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(USE_CHUNKED),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_FSETXATTR),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(_WIN32_WCE)&!def(WIN32)),
def(CURLRES_SYNCH),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DISABLE_TFTP),
def(USE_CYASSL),
def(SIGHUP),
def(__VMS),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(SIGALRM),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_GOPHER),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_ENVIRONMENT),
def(HAVE_SOCKETPAIR),
def(CURLDEBUG),
!def(__EMX__),
def(DEBUGBUILD),
True,
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_PROXY),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_TELNET),
