!def(HAVE_GSSAPI),
def(LIB1502),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_MEMRCHR),
def(CURLDEBUG),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_NTLM),
!def(CURL_DISABLE_RTSP),
def(USE_WINDOWS_SSPI),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_FSETXATTR),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(__EMX__),
def(USE_NSS),
!def(CURL_DISABLE_DICT),
def(HAVE_SOCKETPAIR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_GNUTLS),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_GOPHER),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(DEBUGBUILD),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(LIB1503),
def(USE_POLARSSL),
def(USE_NGHTTP2),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_INET_NTOP),
def(SIGHUP),
!def(CURL_DISABLE_HTTP),
!def(HAVE_INET_PTON),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_FSETXATTR_6),
!def(DEBUGBUILD),
def(USE_CYASSL),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_TFTP),
def(USE_ENVIRONMENT),
!def(HAVE_FSETXATTR),
def(HAVE_WRITABLE_ARGV),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(SIGPIPE),
def(CURLRES_SYNCH),
def(MEMDEBUG_LOG_SYNC),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(__VMS),
!def(__EMX__),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(SIGALRM),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(__riscos__),
def(UNITTESTS),
!def(HAVE_BASENAME),
!def(_LDAP_PVT_H),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(WIN32)&!def(_WIN32_WCE)),
True,
!def(CURL_DISABLE_PROXY),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
def(USE_LIBRTMP),
def(HAVE_FDOPEN),
(def(USE_NSS)&def(USE_NTLM)),
!def(CURL_DISABLE_LDAP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_CHUNKED),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_TELNET),
def(ENABLE_IPV6),
!def(HAVE_STRTOK_R),
def(TIME_WITH_SYS_TIME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_SETMODE),
def(HAVE_GSSAPI),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(WIN32)&!def(__AMIGA__)),
def(LIB585),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_PIPE),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(CURL_DISABLE_HTTP),
def(CURL_DOES_CONVERSIONS),
