def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(LIB1502),
def(CURL_DO_LINEEND_CONV),
def(USE_NGHTTP2),
!def(DEBUGBUILD),
!def(CURL_DISABLE_DICT),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_GOPHER),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_RTSP),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(CURLRES_SYNCH),
!def(HAVE_BASENAME),
def(__EMX__),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_MEMRCHR),
!def(__EMX__),
!def(CURL_DOES_CONVERSIONS),
def(HAVE_WRITABLE_ARGV),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(SIGHUP),
def(TIME_WITH_SYS_TIME),
!def(HAVE_GSSAPI),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_HTTP),
!def(HAVE_GETPASS_R),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_LDAP),
def(HAVE_FDOPEN),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(CURL_DOES_CONVERSIONS),
(def(WIN32)&!def(__AMIGA__)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_CHUNKED),
def(HAVE_SETMODE),
def(HAVE_SOCKETPAIR),
def(CURL_DISABLE_HTTP),
!def(HAVE_INET_PTON),
def(ENABLE_IPV6),
def(MEMDEBUG_LOG_SYNC),
True,
def(USE_CYASSL),
def(LIB585),
!def(CURL_DISABLE_TFTP),
!def(UNITTESTS),
def(DEBUGBUILD),
def(__VMS),
def(SIGALRM),
def(HAVE_GSSAPI),
def(USE_GNUTLS),
def(USE_NSS),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1503),
def(DISABLE_EXPECT),
!def(HAVE_INET_NTOP),
def(HAVE_FSETXATTR),
def(USE_ENVIRONMENT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(WIN32)&!def(_WIN32_WCE)),
def(HAVE_FSETXATTR_6),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(UNITTESTS),
!def(HAVE_FSETXATTR),
!def(HAVE_STRTOK_R),
def(SIGPIPE),
!def(CURL_DISABLE_PROXY),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_LIBRTMP),
def(__riscos__),
!def(CURL_DISABLE_TELNET),
