(def(WIN32)&!def(_WIN32_WCE)),
!def(__EMX__),
def(USE_NSS),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_INET_PTON),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_WINDOWS_SSPI),
def(__riscos__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(HAVE_MEMRCHR),
def(HAVE_FSETXATTR),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_HTTP),
def(ENABLE_IPV6),
def(TIME_WITH_SYS_TIME),
def(LIB1503),
!def(CURL_DISABLE_GOPHER),
def(HAVE_WRITABLE_ARGV),
def(HAVE_SOCKETPAIR),
def(USE_POLARSSL),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_INET_NTOP),
def(MEMDEBUG_LOG_SYNC),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(LIB1502),
def(USE_CHUNKED),
!def(_LDAP_PVT_H),
def(USE_ENVIRONMENT),
def(HAVE_SETMODE),
def(SIGPIPE),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_NTLM),
def(LIB585),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_FSETXATTR),
!def(CURL_DOES_CONVERSIONS),
def(USE_GNUTLS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(__EMX__),
def(HAVE_PIPE),
def(USE_LIBRTMP),
(def(WIN32)&!def(__AMIGA__)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(__VMS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(UNITTESTS),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(CURLDEBUG),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(DEBUGBUILD),
!def(HAVE_BASENAME),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_RTSP),
def(HAVE_FDOPEN),
True,
def(SIGALRM),
def(SIGHUP),
!def(DEBUGBUILD),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(HAVE_GETPASS_R),
def(CURLRES_SYNCH),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_TELNET),
def(USE_CYASSL),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_TFTP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_DICT),
