(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_FSETXATTR),
def(__EMX__),
!def(__EMX__),
def(DISABLE_EXPECT),
def(SIGHUP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DISABLE_TFTP),
def(UNITTESTS),
True,
def(USE_NTLM),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(__VMS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(SIGPIPE),
!def(CURL_DISABLE_TELNET),
!def(CURL_DOES_CONVERSIONS),
!def(HAVE_MEMRCHR),
def(SIGALRM),
def(LIB1502),
!def(HAVE_INET_NTOP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_BASENAME),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_PIPE),
def(USE_ENVIRONMENT),
def(CURL_DISABLE_HTTP),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_STRTOK_R),
def(ENABLE_IPV6),
def(HAVE_FDOPEN),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_LIBRTMP),
def(DEBUGBUILD),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_LDAP),
(def(WIN32)&!def(__AMIGA__)),
def(CURL_DOES_CONVERSIONS),
def(USE_CYASSL),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_WRITABLE_ARGV),
def(LIB1503),
def(HAVE_SETMODE),
!def(HAVE_GETPASS_R),
def(CURLRES_SYNCH),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(USE_CHUNKED),
def(USE_POLARSSL),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURLDEBUG),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_PROXY),
def(__riscos__),
def(USE_NSS),
!def(DEBUGBUILD),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_DICT),
def(HAVE_SOCKETPAIR),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_RTSP),
def(TIME_WITH_SYS_TIME),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(LIB585),
def(WIN32),
def(USE_GNUTLS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
