def(USE_NSS),
!def(_LDAP_PVT_H),
!def(HAVE_STRTOK_R),
(def(WIN32)&!def(_WIN32_WCE)),
def(HAVE_SETMODE),
!def(HAVE_MEMRCHR),
def(USE_CHUNKED),
def(TIME_WITH_SYS_TIME),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_PROXY),
def(SIGPIPE),
def(__VMS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(HAVE_WRITABLE_ARGV),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_GOPHER),
!def(UNITTESTS),
!def(CURL_DISABLE_DICT),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_FSETXATTR),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_POLARSSL),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_TELNET),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_GNUTLS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(MEMDEBUG_LOG_SYNC),
def(SIGHUP),
def(HAVE_FSETXATTR_6),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_GSSAPI),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_GETPASS_R),
True,
def(LIB585),
def(USE_ENVIRONMENT),
(!def(_WIN32_WCE)&!def(WIN32)),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_INET_PTON),
def(CURL_DISABLE_HTTP),
!def(HAVE_GSSAPI),
def(ENABLE_IPV6),
def(USE_CYASSL),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(LIB1503),
!def(CURL_DISABLE_RTSP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_TFTP),
!def(HAVE_INET_NTOP),
def(HAVE_FDOPEN),
!def(__EMX__),
def(USE_NGHTTP2),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(USE_LIBRTMP),
def(DEBUGBUILD),
def(DISABLE_EXPECT),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(SIGALRM),
def(__riscos__),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_BASENAME),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DOES_CONVERSIONS),
def(LIB1502),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_HTTP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(UNITTESTS),
def(__EMX__),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(DEBUGBUILD),
!def(CURL_DISABLE_LDAP),
