dend2,1,variable
make_number,1,function
regstart,1,variable
re_match,1,function
mstop,1,variable
fields_arr,1,variable
printchar,1,function
size2,1,variable
size1,1,variable
regstart_segend,1,variable
print_simple,1,function
make_string,1,function
re_compile_pattern,1,function
panic,1,function
re_comp_buf,1,function
p,1,variable
bcmp_translate,1,function
translate,1,variable
force_string,1,function
d,1,variable
regend,1,variable
pt,1,function
pos,1,variable
dend,1,variable
RS_node,1,function
j,1,variable
tmp_number,1,function
re_compile_fastmap,1,function
b,1,variable
force_number,1,function
not,1,variable
regs,1,variable
_obstack_newchunk,1,function
stackb,1,variable
string1,1,variable
variable,1,function
c,1,variable
NR_node,1,function
ptr,1,function
node,1,function
re_comp,1,function
mcnt,1,variable
stackp,1,variable
stackx,1,variable
string2,1,variable
tree_eval,1,function
get_lhs,1,function
pbufp,1,variable
d2,1,variable
print_debug,1,function
re_search,1,function
FS_node,1,function
OFMT_node,1,function
do_sprintf,1,function
