def(__linux__),
!def(SYSLOG_NG_HAVE_MEMRCHR),
!def(_MSC_VER),
!def(PCRE_NEWLINE_ANYCRLF),
def(SYSLOG_NG_HAVE_UTMPX_H),
!def(STATIC),
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
def(JSON_C_VERSION),
!def(JSON_C_VERSION),
True,
!def(SYSLOG_NG_HAVE_UTMPX_H),
!def(_AIX),
!def(SYSLOG_NG_HAVE_STRCASESTR),
def(_AIX),
def(ENV_LD_LIBRARY_PATH),
!def(SYSLOG_NG_HAVE_INET_ATON),
