def(__linux__),
True,
!def(SYSLOG_NG_HAVE_INET_ATON),
def(JSON_C_VERSION),
!def(SYSLOG_NG_HAVE_MEMRCHR),
!def(STATIC),
!def(SYSLOG_NG_HAVE_UTMPX_H),
!def(PCRE_NEWLINE_ANYCRLF),
!def(_AIX),
def(_AIX),
def(ENV_LD_LIBRARY_PATH),
!def(JSON_C_VERSION),
!def(SYSLOG_NG_HAVE_STRCASESTR),
def(SYSLOG_NG_HAVE_UTMPX_H),
!def(_MSC_VER),
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
