!def(SYSLOG_NG_HAVE_UTMPX_H),
!def(SYSLOG_NG_HAVE_STRCASESTR),
!def(STATIC),
!def(SYSLOG_NG_HAVE_MEMRCHR),
True,
def(JSON_C_VERSION),
!def(JSON_C_VERSION),
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
!def(_AIX),
def(ENV_LD_LIBRARY_PATH),
!def(_MSC_VER),
!def(PCRE_NEWLINE_ANYCRLF),
def(SYSLOG_NG_HAVE_UTMPX_H),
!def(SYSLOG_NG_HAVE_INET_ATON),
def(__linux__),
def(_AIX),
