def(__linux__),
!def(PCRE_NEWLINE_ANYCRLF),
!def(_MSC_VER),
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
!def(_AIX),
!def(SYSLOG_NG_HAVE_UTMPX_H),
def(_AIX),
def(JSON_C_VERSION),
def(SYSLOG_NG_HAVE_UTMPX_H),
!def(JSON_C_VERSION),
!def(SYSLOG_NG_HAVE_MEMRCHR),
!def(STATIC),
!def(SYSLOG_NG_HAVE_INET_ATON),
True,
def(ENV_LD_LIBRARY_PATH),
!def(SYSLOG_NG_HAVE_STRCASESTR),
