def(__linux__),
!def(JSON_C_VERSION),
True,
!def(_MSC_VER),
!def(SYSLOG_NG_HAVE_STRCASESTR),
!def(SYSLOG_NG_HAVE_MEMRCHR),
def(SYSLOG_NG_HAVE_UTMPX_H),
def(ENV_LD_LIBRARY_PATH),
!def(STATIC),
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
!def(SYSLOG_NG_HAVE_INET_ATON),
!def(SYSLOG_NG_HAVE_UTMPX_H),
def(_AIX),
!def(_AIX),
def(JSON_C_VERSION),
!def(PCRE_NEWLINE_ANYCRLF),
