def(__linux__),
!def(JSON_C_VERSION),
!def(SYSLOG_NG_HAVE_UTMPX_H),
True,
def(_AIX),
def(ENV_LD_LIBRARY_PATH),
!def(SYSLOG_NG_HAVE_INET_ATON),
def(SYSLOG_NG_HAVE_UTMPX_H),
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
!def(PCRE_NEWLINE_ANYCRLF),
!def(SYSLOG_NG_HAVE_STRCASESTR),
!def(_MSC_VER),
def(JSON_C_VERSION),
!def(_AIX),
!def(STATIC),
!def(SYSLOG_NG_HAVE_MEMRCHR),
