def(__linux__),
!def(_AIX),
!def(_MSC_VER),
def(SYSLOG_NG_HAVE_UTMPX_H),
def(SYSLOG_NG_HAVE_MODERN_UTMP),
def(JSON_C_VERSION),
!def(JSON_C_VERSION),
!def(STATIC),
True,
!def(SYSLOG_NG_HAVE_MEMRCHR),
def(ENV_LD_LIBRARY_PATH),
!def(SYSLOG_NG_HAVE_STRCASESTR),
!def(SYSLOG_NG_HAVE_UTMPX_H),
!def(SYSLOG_NG_HAVE_MODERN_UTMP),
def(_AIX),
!def(SYSLOG_NG_HAVE_INET_ATON),
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
