!def(SYSLOG_NG_HAVE_INET_ATON),
True,
def(ENV_LD_LIBRARY_PATH),
!def(STATIC),
!def(_MSC_VER),
def(__linux__),
!def(SYSLOG_NG_HAVE_UTMPX_H),
!def(_AIX),
!def(JSON_C_VERSION),
def(SYSLOG_NG_HAVE_UTMPX_H),
!def(SYSLOG_NG_HAVE_MEMRCHR),
!def(PCRE_NEWLINE_ANYCRLF),
!def(SYSLOG_NG_HAVE_STRCASESTR),
def(_AIX),
def(JSON_C_VERSION),
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
