def(__linux__),
!def(STATIC),
True,
!def(SYSLOG_NG_HAVE_UTMPX_H),
def(JSON_C_VERSION),
!def(SYSLOG_NG_HAVE_STRCASESTR),
!def(SYSLOG_NG_HAVE_MEMRCHR),
!def(JSON_C_VERSION),
!def(_AIX),
!def(SYSLOG_NG_HAVE_INET_ATON),
def(_AIX),
!def(PCRE_NEWLINE_ANYCRLF),
def(SYSLOG_NG_HAVE_UTMPX_H),
!def(_MSC_VER),
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
def(ENV_LD_LIBRARY_PATH),
