def(__linux__),
!def(_MSC_VER),
!def(SYSLOG_NG_HAVE_UTMPX_H),
!def(PCRE_NEWLINE_ANYCRLF),
def(_AIX),
!def(SYSLOG_NG_HAVE_MEMRCHR),
def(SYSLOG_NG_HAVE_UTMPX_H),
True,
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
!def(SYSLOG_NG_HAVE_STRCASESTR),
!def(JSON_C_VERSION),
!def(STATIC),
!def(SYSLOG_NG_HAVE_INET_ATON),
!def(_AIX),
def(JSON_C_VERSION),
def(ENV_LD_LIBRARY_PATH),
